,구분코드,대분류,중분류,소분류,명칭,시,구,동
1304,BE_LiST36-0234,교육/예술/종교,문화시설,박물관,한국가구박물관,서울특별시,성북구,성북동
1305,BE_LiST36-0235,교육/예술/종교,문화시설,박물관,한국영화박물관,서울특별시,마포구,상암동
1306,BE_LiST36-0236,교육/예술/종교,문화시설,박물관,한국은행화폐금융박물관,서울특별시,중구,소공동
1307,BE_LiST36-0237,교육/예술/종교,문화시설,박물관,한성백제박물관,서울특별시,송파구,오륜동
1308,BE_LiST36-0238,교육/예술/종교,문화시설,박물관,허준박물관,서울특별시,강서구,가양2동
1309,BE_LiST36-0239,교육/예술/종교,문화시설,박물관,호림박물관,서울특별시,관악구,미성동
1310,BE_LiST36-0240,교육/예술/종교,문화시설,박물관,화정박물관,서울특별시,종로구,평창동
1311,BE_LiST36-0001,교육/예술/종교,문화시설,미술관,LUX갤러리,서울특별시,종로구,종로1.2.3.4가동
1312,BE_LiST36-0002,교육/예술/종교,문화시설,미술관,PKM갤러리,서울특별시,종로구,삼청동
1313,BE_LiST36-0003,교육/예술/종교,문화시설,미술관,SJ갤러리,서울특별시,강남구,역삼2동
1314,BE_LiST36-0004,교육/예술/종교,문화시설,미술관,UUL국립서울미술관,서울특별시,종로구,삼청동
1315,BE_LiST36-0005,교육/예술/종교,문화시설,미술관,가나아트스페이스,서울특별시,종로구,종로1.2.3.4가동
1316,BE_LiST36-0006,교육/예술/종교,문화시설,미술관,가진화랑,서울특별시,종로구,청운효자동
1317,BE_LiST36-0007,교육/예술/종교,문화시설,미술관,간송미술관,서울특별시,성북구,성북동
1318,BE_LiST36-0008,교육/예술/종교,문화시설,미술관,강북시립미술관,서울특별시,노원구,중계2.3동
1319,BE_LiST36-0009,교육/예술/종교,문화시설,미술관,갤러리고도,서울특별시,종로구,종로1.2.3.4가동
1320,BE_LiST36-0010,교육/예술/종교,문화시설,미술관,갤러리나요,서울특별시,성북구,성북동
1321,BE_LiST36-0011,교육/예술/종교,문화시설,미술관,갤러리도스,서울특별시,종로구,삼청동
1322,BE_LiST36-0012,교육/예술/종교,문화시설,미술관,갤러리세줄,서울특별시,종로구,평창동
1323,BE_LiST36-0013,교육/예술/종교,문화시설,미술관,갤러리수,서울특별시,서초구,양재2동
1324,BE_LiST36-0014,교육/예술/종교,문화시설,미술관,갤러리수,서울특별시,종로구,종로1.2.3.4가동
1325,BE_LiST36-0015,교육/예술/종교,문화시설,미술관,갤러리시몬,서울특별시,종로구,사직동
1326,BE_LiST36-0016,교육/예술/종교,문화시설,미술관,갤러리에뽀끄,서울특별시,종로구,가회동
1327,BE_LiST36-0017,교육/예술/종교,문화시설,미술관,갤러리원,서울특별시,강남구,청담동
1328,BE_LiST36-0018,교육/예술/종교,문화시설,미술관,갤러리유로,서울특별시,강남구,신사동
1329,BE_LiST36-0019,교육/예술/종교,문화시설,미술관,갤러리피치,서울특별시,강남구,청담동
1330,BE_LiST36-0020,교육/예술/종교,문화시설,미술관,갤러리피프틴,서울특별시,종로구,삼청동
1331,BE_LiST36-0021,교육/예술/종교,문화시설,미술관,갤러리현대,서울특별시,종로구,삼청동
1332,BE_LiST36-0022,교육/예술/종교,문화시설,미술관,갤러리현대,서울특별시,강남구,압구정동
1333,BE_LiST36-0023,교육/예술/종교,문화시설,미술관,겸재정선기념관,서울특별시,강서구,가양1동
1334,BE_LiST36-0024,교육/예술/종교,문화시설,미술관,경인미술관,서울특별시,종로구,종로1.2.3.4가동
1335,BE_LiST36-0025,교육/예술/종교,문화시설,미술관,국제갤러리,서울특별시,종로구,삼청동
1336,BE_LiST36-0077,교육/예술/종교,문화시설,미술관,영재교육미술관,서울특별시,종로구,평창동
1337,BE_LiST36-0078,교육/예술/종교,문화시설,미술관,예원화랑,서울특별시,강남구,대치4동
1338,BE_LiST36-0079,교육/예술/종교,문화시설,미술관,예인갤러리,서울특별시,종로구,종로1.2.3.4가동
1339,BE_LiST36-0080,교육/예술/종교,문화시설,미술관,예화랑,서울특별시,강남구,신사동
1340,BE_LiST36-0081,교육/예술/종교,문화시설,미술관,유아트스페이스,서울특별시,강남구,청담동
1341,BE_LiST36-0082,교육/예술/종교,문화시설,미술관,이목화랑,서울특별시,종로구,가회동
1342,BE_LiST36-0083,교육/예술/종교,문화시설,미술관,이즈갤러리,서울특별시,종로구,종로1.2.3.4가동
1343,BE_LiST36-0084,교육/예술/종교,문화시설,미술관,인사미술공간,서울특별시,종로구,가회동
1344,BE_LiST37-0001,관광/숙박,숙박,특1급호텔,JW메리어트호텔서울,서울특별시,서초구,반포4동
1345,BE_LiST37-0002,관광/숙박,숙박,특1급호텔,메리어트 이그제큐티브 아파트먼트,서울특별시,영등포구,여의동
1346,BE_LiST37-0003,관광/숙박,숙박,특1급호텔,W워커힐,서울특별시,광진구,광장동
1347,BE_LiST37-0004,관광/숙박,숙박,특1급호텔,그랜드앰배서더호텔서울,서울특별시,중구,장충동
1348,BE_LiST37-0005,관광/숙박,숙박,특1급호텔,그랜드인터컨티넨탈서울파르나스,서울특별시,강남구,삼성1동
1349,BE_LiST37-0006,관광/숙박,숙박,특1급호텔,그랜드하얏트서울,서울특별시,용산구,한남동
1350,BE_LiST37-0007,관광/숙박,숙박,특1급호텔,그랜드힐튼호텔서울,서울특별시,서대문구,홍은2동
1351,BE_LiST37-0008,관광/숙박,숙박,특1급호텔,노보텔앰배서더강남,서울특별시,강남구,역삼1동
1352,BE_LiST37-0009,관광/숙박,숙박,특1급호텔,롯데시티호텔김포공항,서울특별시,강서구,방화2동
1353,BE_LiST37-0010,관광/숙박,숙박,특1급호텔,롯데호텔,서울특별시,중구,명동
1354,BE_LiST37-0011,관광/숙박,숙박,특1급호텔,롯데호텔롯데월드,서울특별시,송파구,잠실3동
1355,BE_LiST37-0012,관광/숙박,숙박,특1급호텔,르네상스서울호텔,서울특별시,강남구,역삼1동
1356,BE_LiST37-0013,관광/숙박,숙박,특1급호텔,메이필드호텔,서울특별시,강서구,발산1동
1357,BE_LiST37-0014,관광/숙박,숙박,특1급호텔,밀레니엄서울힐튼호텔,서울특별시,중구,회현동
1358,BE_LiST37-0015,관광/숙박,숙박,특1급호텔,반얀트리클럽&스파서울,서울특별시,중구,장충동
1359,BE_LiST37-0016,관광/숙박,숙박,특1급호텔,서울팔레스호텔,서울특별시,서초구,반포4동
1360,BE_LiST37-0017,관광/숙박,숙박,특1급호텔,쉐라톤그랜드워커힐,서울특별시,광진구,광장동
1361,BE_LiST37-0018,관광/숙박,숙박,특1급호텔,쉐라톤서울디큐브시티호텔,서울특별시,구로구,신도림동
1362,BE_LiST37-0019,관광/숙박,숙박,특1급호텔,신라호텔,서울특별시,중구,장충동
1363,BE_LiST37-0020,관광/숙박,숙박,특1급호텔,엘루이호텔,서울특별시,강남구,청담동
1364,BE_LiST37-0021,관광/숙박,숙박,특1급호텔,웨스틴조선호텔서울,서울특별시,중구,소공동
1365,BE_LiST37-0022,관광/숙박,숙박,특1급호텔,인터컨티넨탈서울코엑스,서울특별시,강남구,삼성1동
1366,BE_LiST37-0023,관광/숙박,숙박,특1급호텔,임피리얼팰리스호텔,서울특별시,강남구,논현2동
1367,BE_LiST37-0024,관광/숙박,숙박,특1급호텔,콘래드서울,서울특별시,영등포구,여의동
1368,BE_LiST37-0025,관광/숙박,숙박,특1급호텔,파크하얏트서울호텔,서울특별시,강남구,대치2동
1369,BE_LiST37-0026,관광/숙박,숙박,특1급호텔,플라자호텔,서울특별시,중구,소공동
1370,BE_LiST37-0027,관광/숙박,숙박,특1급호텔,호텔리츠칼튼서울,서울특별시,강남구,역삼1동
1371,BE_LiST37-0028,관광/숙박,숙박,특2급호텔,노보텔앰배서더독산,서울특별시,금천구,독산4동
1372,BE_LiST37-0029,관광/숙박,숙박,특2급호텔,라마다서울호텔,서울특별시,강남구,삼성2동
1373,BE_LiST37-0030,관광/숙박,숙박,특2급호텔,라마다호텔앤스위트,서울특별시,중구,소공동
1374,BE_LiST37-0031,관광/숙박,숙박,특2급호텔,렉싱턴호텔,서울특별시,영등포구,여의동
1375,BE_LiST37-0032,관광/숙박,숙박,특2급호텔,롯데시티호텔마포,서울특별시,마포구,아현동
1376,BE_LiST37-0033,관광/숙박,숙박,특2급호텔,베스트웨스턴강남호텔,서울특별시,강남구,논현1동
1377,BE_LiST37-0034,관광/숙박,숙박,특2급호텔,베스트웨스턴호텔나이아가라,서울특별시,강서구,염창동
1378,BE_LiST37-0035,관광/숙박,숙박,특2급호텔,서울가든호텔,서울특별시,마포구,도화동
1379,BE_LiST37-0036,관광/숙박,숙박,특2급호텔,세종호텔,서울특별시,중구,명동
1380,BE_LiST37-0037,관광/숙박,숙박,특2급호텔,스탠포드호텔서울,서울특별시,마포구,상암동
1381,BE_LiST37-0038,관광/숙박,숙박,특2급호텔,아카시아호텔,서울특별시,중구,을지로동
1382,BE_LiST37-0039,관광/숙박,숙박,특2급호텔,캐피탈호텔,서울특별시,용산구,서빙고동
1383,BE_LiST37-0040,관광/숙박,숙박,특2급호텔,코리아나호텔,서울특별시,중구,명동
1384,BE_LiST37-0041,관광/숙박,숙박,특2급호텔,퍼시픽호텔,서울특별시,중구,명동
1385,BE_LiST37-0042,관광/숙박,숙박,특2급호텔,프리마호텔,서울특별시,강남구,청담동
1386,BE_LiST37-0043,관광/숙박,숙박,특2급호텔,호텔리베라,서울특별시,강남구,청담동
1387,BE_LiST37-0044,관광/숙박,숙박,특2급호텔,호텔프레지던트,서울특별시,중구,명동
1388,BE_LiST37-0045,관광/숙박,숙박,특2급호텔,호텔피제이,서울특별시,중구,광희동
1389,BE_LiST37-0046,관광/숙박,숙박,특2급호텔,홀리데이인성북서울호텔,서울특별시,성북구,종암동
1390,BE_LiST37-0047,관광/숙박,숙박,1급호텔,경남관광호텔,서울특별시,동대문구,장안2동
1391,BE_LiST37-0048,관광/숙박,숙박,1급호텔,노블레스관광호텔,서울특별시,노원구,상계6.7동
1392,BE_LiST37-0049,관광/숙박,숙박,1급호텔,노스탈자호텔,서울특별시,강서구,화곡6동
1393,BE_LiST37-0050,관광/숙박,숙박,1급호텔,레이크호텔,서울특별시,송파구,석촌동
1394,BE_LiST37-0051,관광/숙박,숙박,1급호텔,리버파크관광호텔,서울특별시,강서구,염창동
1395,BE_LiST37-0052,관광/숙박,숙박,1급호텔,메트로호텔,서울특별시,중구,명동
1396,BE_LiST37-0053,관광/숙박,숙박,1급호텔,빅토리아호텔,서울특별시,강북구,송중동
1397,BE_LiST37-0054,관광/숙박,숙박,1급호텔,사보이호텔,서울특별시,중구,명동
1398,BE_LiST37-0055,관광/숙박,숙박,1급호텔,삼정관광호텔,서울특별시,강남구,역삼1동
1399,BE_LiST37-0056,관광/숙박,숙박,1급호텔,서울렉스호텔,서울특별시,중구,회현동
1400,BE_LiST37-0057,관광/숙박,숙박,1급호텔,아스토리아호텔,서울특별시,중구,필동
1401,BE_LiST37-0058,관광/숙박,숙박,1급호텔,앰버서더,서울특별시,강남구,대치4동
1402,BE_LiST37-0059,관광/숙박,숙박,1급호텔,여의도관광호텔,서울특별시,영등포구,여의동
1403,BE_LiST37-0060,관광/숙박,숙박,1급호텔,영동관광호텔,서울특별시,강남구,논현1동
1404,BE_LiST37-0061,관광/숙박,숙박,1급호텔,캘리포니아관광호텔,서울특별시,송파구,가락본동
1405,BE_LiST37-0062,관광/숙박,숙박,1급호텔,크라운관광호텔,서울특별시,용산구,이태원1동
1406,BE_LiST37-0063,관광/숙박,숙박,1급호텔,크라운관광호텔,서울특별시,종로구,종로1.2.3.4가동
1407,BE_LiST37-0064,관광/숙박,숙박,1급호텔,트리아관광호텔,서울특별시,강남구,역삼1동
1408,BE_LiST37-0065,관광/숙박,숙박,1급호텔,팝그린관광호텔,서울특별시,강남구,압구정동
1409,BE_LiST37-0066,관광/숙박,숙박,1급호텔,프린스호텔,서울특별시,중구,명동
1410,BE_LiST37-0067,관광/숙박,숙박,1급호텔,한강호텔,서울특별시,광진구,광장동
1411,BE_LiST37-0068,관광/숙박,숙박,1급호텔,해밀톤호텔,서울특별시,용산구,이태원1동
1412,BE_LiST37-0069,관광/숙박,숙박,1급호텔,호텔그린월드,서울특별시,강서구,등촌2동
1413,BE_LiST37-0070,관광/숙박,숙박,2급호텔,뉴리젠트호텔,서울특별시,강서구,화곡6동
1414,BE_LiST37-0071,관광/숙박,숙박,2급호텔,뉴부림호텔,서울특별시,동대문구,전농1동
1415,BE_LiST37-0072,관광/숙박,숙박,2급호텔,바빌론호텔,서울특별시,서초구,잠원동
1416,BE_LiST37-0073,관광/숙박,숙박,2급호텔,브라운관광호텔,서울특별시,성북구,보문동
1417,BE_LiST37-0074,관광/숙박,숙박,2급호텔,비원관광호텔,서울특별시,종로구,종로1.2.3.4가동
1418,BE_LiST37-0075,관광/숙박,숙박,2급호텔,잠실관광호텔,서울특별시,송파구,잠실본동
1419,BE_LiST37-0076,관광/숙박,숙박,2급호텔,프랜드호텔,서울특별시,서초구,서초1동
1420,BE_LiST37-0077,관광/숙박,숙박,2급호텔,호텔R,서울특별시,영등포구,영등포동
1421,BE_LiST37-0078,관광/숙박,숙박,2급호텔,호텔도도,서울특별시,영등포구,영등포동
1422,BE_LiST37-0079,관광/숙박,숙박,2급호텔,호텔에어포트,서울특별시,강서구,공항동
1423,BE_LiST37-0080,관광/숙박,숙박,일반호텔,CF호텔,서울특별시,강남구,역삼2동
1424,BE_LiST37-0081,관광/숙박,숙박,일반호텔,JJ호텔,서울특별시,성동구,용답동
1425,BE_LiST37-0082,관광/숙박,숙박,일반호텔,The-K서울호텔(구 더케이서울호텔),서울특별시,서초구,양재2동
1426,BE_LiST37-0083,관광/숙박,숙박,일반호텔,가야관광호텔,서울특별시,용산구,남영동
1427,BE_LiST37-0084,관광/숙박,숙박,일반호텔,고궁호텔,서울특별시,종로구,종로1.2.3.4가동
1428,BE_LiST37-0085,관광/숙박,숙박,일반호텔,그린그래스호텔,서울특별시,강남구,삼성2동
1429,BE_LiST37-0086,관광/숙박,숙박,일반호텔,남경,서울특별시,마포구,합정동
1430,BE_LiST37-0087,관광/숙박,숙박,일반호텔,노블레스,서울특별시,강남구,역삼1동
